gare,agence,numTrain,Date Heure du train,typeTrain,dateHeure1erAffichageVoie,delaiAffichageVoieHorsRetard,delaiAffichageVoieRetardCompris,instantAffichageHorsRetard,instantAffichageRetardCompris,dernierRetardAffiche,nbrRetardsConfirmes,nbDevoiementsTotal,nbDevoiementsAffiches,nbDevoiementsNonAffiches
Lyon Perrache,AG Centre Est Rhône Alpin,887318,05/05/2017 11:05:00,TER,05/05/2017 09:36:22,89,89,H-89.0,H-89,,0,,,
Nice,AG Méditerranée,881314,05/05/2017 09:54:00,TER,05/05/2017 09:36:25,18,18,H-18.0,H-18,,0,,,
Paris Montparnasse,AG Ile-de-France,8816,05/05/2017 09:47:00,TGV,05/05/2017 09:37:12,10,10,H-10.0,H-10,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,17945,05/05/2017 09:52:00,TER,05/05/2017 09:37:44,14,14,H-14.0,H-14,,0,,,
Paris Gare de Lyon,AG Ile-de-France,6150,05/05/2017 09:42:00,TGV,05/05/2017 09:37:48,4,4,H-4.0,H-4,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,865765,05/05/2017 09:53:00,TER,05/05/2017 09:37:59,15,15,H-15.0,H-15,,0,,,
Metz Ville,AG Est-Européen,837525,05/05/2017 09:58:00,TER,05/05/2017 09:38:05,20,25,H-20.0,H-25,00:05:00,1,,,
Paris Est,AG Ile-de-France,9558,05/05/2017 09:51:00,ICE,05/05/2017 09:38:05,13,13,H-13.0,H-13,,0,,,
Rennes,AG Centre-Ouest,8081,05/05/2017 09:52:00,TGV,05/05/2017 09:38:07,14,14,H-14.0,H-14,,0,,,
Aéroport Charles de Gaulle 2 TGV,AG Ile-de-France,14824,05/05/2017 09:53:00,TGV,05/05/2017 09:38:19,15,15,H-15.0,H-15,,0,,,
Paris Bercy,AG Ile-de-France,5908,05/05/2017 09:49:00,INTERCITES,05/05/2017 09:38:25,11,11,H-11.0,H-11,,0,,,
Amiens,AG Manche-Nord,848425,05/05/2017 09:59:00,TER,05/05/2017 09:39:03,20,20,H-20.0,H-20,,0,,,
Grenoble,AG Centre Est Rhône Alpin,885716,05/05/2017 09:58:00,TER,05/05/2017 09:39:04,19,19,H-19.0,H-19,,0,,,
Marseille Saint-Charles,AG Méditerranée,879617,05/05/2017 09:47:00,TER,05/05/2017 09:39:43,7,7,H-7.0,H-7,,0,,,
Poitiers,AG Sud-Ouest,863420,05/05/2017 10:00:00,TER,05/05/2017 09:40:04,20,20,H-20.0,H-20,,0,,,
Toulouse Matabiau,AG Sud-Ouest,870003,05/05/2017 10:00:00,TER,05/05/2017 09:40:09,20,20,H-20.0,H-20,,0,,,
Marseille Saint-Charles,AG Méditerranée,881658,05/05/2017 09:56:00,TER,05/05/2017 09:40:53,15,15,H-15.0,H-15,,0,,,
Paris Est,AG Ile-de-France,839120,05/05/2017 09:53:00,TER,05/05/2017 09:41:47,11,11,H-11.0,H-11,,0,,,
Dijon,AG Centre Est Rhône Alpin,220,05/05/2017 06:43:00,THELLO,05/05/2017 09:41:50,-179,-179,H+179.0,H+179,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,865367,05/05/2017 10:01:00,TER,05/05/2017 09:41:52,19,19,H-19.0,H-19,,0,,,
Marseille Saint-Charles,AG Méditerranée,880129,05/05/2017 09:57:00,TER,05/05/2017 09:41:53,15,15,H-15.0,H-15,,0,,,
Rennes,AG Centre-Ouest,5272,05/05/2017 09:59:00,TGV,05/05/2017 09:42:00,17,17,H-17.0,H-17,,0,,,
Rennes,AG Centre-Ouest,852802,05/05/2017 10:01:00,TER,05/05/2017 09:42:00,19,19,H-19.0,H-19,,0,,,
Limoges Bénédictins,AG Sud-Ouest,7221,05/05/2017 10:02:00,INTERCITES,05/05/2017 09:42:04,20,20,H-20.0,H-20,,0,,,
Saint-Étienne Châteaucreux,AG Centre Est Rhône Alpin,886712,05/05/2017 10:10:00,TER,05/05/2017 09:42:06,28,28,H-28.0,H-28,,0,,,
Nancy,AG Est-Européen,835762,05/05/2017 10:02:00,TER,05/05/2017 09:42:07,20,20,H-20.0,H-20,,0,,,
Nantes,AG Centre-Ouest,8809,05/05/2017 10:02:00,TGV,05/05/2017 09:42:07,20,20,H-20.0,H-20,,0,,,
Strasbourg,AG Est-Européen,831320,05/05/2017 10:03:00,TER,05/05/2017 09:43:03,20,20,H-20.0,H-20,,0,,,
Paris Gare du Nord,AG Ile-de-France,2312,05/05/2017 09:53:00,INTERCITES,05/05/2017 09:43:06,10,10,H-10.0,H-10,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,887117,05/05/2017 11:10:00,TER,05/05/2017 09:43:09,87,87,H-87.0,H-87,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,31462,05/05/2017 10:03:00,CAR,05/05/2017 09:43:10,20,20,H-20.0,H-20,,0,,,
Lille Europe,AG Manche-Nord,9084,05/05/2017 09:51:00,EUROSTAR,05/05/2017 09:44:01,7,7,H-7.0,H-7,,0,,,
Lille Europe,AG Manche-Nord,19743,05/05/2017 08:56:00,TGV,05/05/2017 09:44:01,-48,-48,H+48.0,H+48,,0,,,
Paris Saint-Lazare,AG Ile-de-France,851002,05/05/2017 09:54:00,TER,05/05/2017 09:44:05,10,10,H-10.0,H-10,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,6605,05/05/2017 09:56:00,TGV,05/05/2017 09:44:09,12,12,H-12.0,H-12,,0,,,
Lille Flandres,AG Manche-Nord,841212,05/05/2017 11:48:00,TER,05/05/2017 09:44:20,124,124,H-124.0,H-124,,0,,,
Lille Flandres,AG Manche-Nord,843225,05/05/2017 11:45:00,TER,05/05/2017 09:44:20,121,121,H-121.0,H-121,,0,,,
Lille Flandres,AG Manche-Nord,844920,05/05/2017 11:44:00,TER,05/05/2017 09:44:20,120,120,H-120.0,H-120,,0,,,
Lille Flandres,AG Manche-Nord,841816,05/05/2017 11:25:00,TER,05/05/2017 09:44:20,101,101,H-101.0,H-101,,0,,,
Lille Flandres,AG Manche-Nord,19918,05/05/2017 09:51:00,TER,05/05/2017 09:44:20,7,7,H-7.0,H-7,,0,,,
Lille Flandres,AG Manche-Nord,7021,05/05/2017 09:48:00,TGV,05/05/2017 09:44:20,4,4,H-4.0,H-4,,0,,,
Paris Gare du Nord,AG Ile-de-France,847422,05/05/2017 09:55:00,TER,05/05/2017 09:45:07,10,10,H-10.0,H-10,,0,,,
Lille Europe,AG Manche-Nord,5153,05/05/2017 09:58:00,TGV,05/05/2017 09:45:12,13,13,H-13.0,H-13,,0,,,
Nice,AG Méditerranée,86019,05/05/2017 10:05:00,TER,05/05/2017 09:45:33,19,19,H-19.0,H-19,,0,,,
Paris Est,AG Ile-de-France,452,05/05/2017 09:33:00,ELIPSOS,05/05/2017 09:45:49,-13,-13,H+13.0,H+13,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,16812,05/05/2017 10:06:00,TER,05/05/2017 09:46:02,20,20,H-20.0,H-20,,0,,,
Lyon Saint-Exupéry TGV,AG Centre Est Rhône Alpin,2917,05/05/2017 10:29:00,IDTGV,05/05/2017 09:46:04,43,43,H-43.0,H-43,,0,,,
Lens,AG Manche-Nord,843208,05/05/2017 10:06:00,TER,05/05/2017 09:46:04,20,20,H-20.0,H-20,,0,,,
Lyon Saint-Exupéry TGV,AG Centre Est Rhône Alpin,6105,05/05/2017 10:29:00,TGV,05/05/2017 09:46:04,43,43,H-43.0,H-43,,0,,,
Paris Saint-Lazare,AG Ile-de-France,3334,05/05/2017 09:57:00,INTERCITES,05/05/2017 09:47:10,10,10,H-10.0,H-10,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,9582,05/05/2017 09:54:00,TGV,05/05/2017 09:47:11,7,7,H-7.0,H-7,,0,,,
Strasbourg,AG Est-Européen,2407,05/05/2017 09:43:00,TGV,05/05/2017 09:47:27,-4,-4,H+4.0,H+4,,0,,,
Paris Montparnasse,AG Ile-de-France,8712,05/05/2017 09:53:00,TGV,05/05/2017 09:48:08,5,5,H-5.0,H-5,,0,,,
Montpellier Saint-Roch,AG Méditerranée,876408,05/05/2017 10:09:00,TER,05/05/2017 09:48:12,21,21,H-21.0,H-21,,0,,,
Paris Gare de Lyon,AG Ile-de-France,6230,05/05/2017 09:53:00,TGV,05/05/2017 09:48:16,5,5,H-5.0,H-5,,0,,,
Tours,AG Centre-Ouest,107201,05/05/2017 10:09:00,TER,05/05/2017 09:49:07,20,20,H-20.0,H-20,,0,,,
Le Mans,AG Centre-Ouest,857306,05/05/2017 10:09:00,TER,05/05/2017 09:49:18,20,20,H-20.0,H-20,,0,,,
Nantes,AG Centre-Ouest,858392,05/05/2017 10:09:00,TER,05/05/2017 09:49:34,19,19,H-19.0,H-19,,0,,,
Nice,AG Méditerranée,17471,05/05/2017 10:09:00,TER,05/05/2017 09:49:46,19,19,H-19.0,H-19,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,875705,05/05/2017 11:31:00,TER,05/05/2017 09:49:54,101,101,H-101.0,H-101,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,96559,05/05/2017 11:35:00,TER,05/05/2017 09:49:54,105,105,H-105.0,H-105,,0,,,
Marseille Saint-Charles,AG Méditerranée,6814,05/05/2017 10:02:00,TGV,05/05/2017 09:49:59,12,12,H-12.0,H-12,,0,,,
Chambéry - Challes-les-Eaux,AG Centre Est Rhône Alpin,883162,05/05/2017 10:09:00,TER,05/05/2017 09:50:00,19,19,H-19.0,H-19,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,5105,05/05/2017 09:00:00,TGV,05/05/2017 09:50:03,-50,-50,H+50.0,H+50,,0,,,
Grenoble,AG Centre Est Rhône Alpin,17649,05/05/2017 10:08:00,TER,05/05/2017 09:50:05,18,18,H-18.0,H-18,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,8410,05/05/2017 10:10:00,TGV,05/05/2017 09:50:06,20,20,H-20.0,H-20,,0,,,
Dijon,AG Centre Est Rhône Alpin,894222,05/05/2017 09:51:00,TER,05/05/2017 09:50:07,1,1,H-1.0,H-1,,0,,,
Tours,AG Centre-Ouest,52820,05/05/2017 10:10:00,BUS,05/05/2017 09:50:08,20,20,H-20.0,H-20,,0,,,
Marseille Saint-Charles,AG Méditerranée,881030,05/05/2017 10:03:00,TER,05/05/2017 09:50:10,13,13,H-13.0,H-13,,0,,,
Nancy,AG Est-Européen,837530,05/05/2017 10:11:00,TER,05/05/2017 09:51:04,20,20,H-20.0,H-20,,0,,,
Nîmes,AG Méditerranée,86983,05/05/2017 10:09:00,TER,05/05/2017 09:51:04,18,18,H-18.0,H-18,,0,,,
Nancy,AG Est-Européen,834120,05/05/2017 10:10:00,TER,05/05/2017 09:51:04,19,19,H-19.0,H-19,,0,,,
Toulouse Matabiau,AG Sud-Ouest,872473,05/05/2017 10:11:00,TER,05/05/2017 09:51:07,20,20,H-20.0,H-20,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,6839,05/05/2017 10:01:00,TGV,05/05/2017 09:51:13,10,10,H-10.0,H-10,,0,,,
Strasbourg,AG Est-Européen,831719,05/05/2017 10:12:00,TER,05/05/2017 09:52:10,20,20,H-20.0,H-20,,0,,,
Paris Gare du Nord,AG Ile-de-France,12010,05/05/2017 10:02:00,INTERCITES,05/05/2017 09:52:12,10,10,H-10.0,H-10,,0,,,
Paris Montparnasse,AG Ile-de-France,8406,05/05/2017 10:02:00,TGV,05/05/2017 09:52:12,10,10,H-10.0,H-10,,0,,,
Nancy,AG Est-Européen,836208,05/05/2017 10:09:00,TER,05/05/2017 09:52:15,17,17,H-17.0,H-17,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,5201,05/05/2017 10:01:00,TGV,05/05/2017 09:52:48,8,8,H-8.0,H-8,,0,,,
Paris Est,AG Ile-de-France,9578,05/05/2017 10:05:00,TGV,05/05/2017 09:53:05,12,12,H-12.0,H-12,,0,,,
Rennes,AG Centre-Ouest,1711642,05/05/2017 10:13:00,TER,05/05/2017 09:53:09,20,20,H-20.0,H-20,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,895825,05/05/2017 11:39:00,TER,05/05/2017 09:53:58,105,105,H-105.0,H-105,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,887122,05/05/2017 11:41:00,TER,05/05/2017 09:53:58,107,107,H-107.0,H-107,,0,,,
Poitiers,AG Sud-Ouest,8412,05/05/2017 10:14:00,TGV,05/05/2017 09:54:05,20,20,H-20.0,H-20,,0,,,
Chambéry - Challes-les-Eaux,AG Centre Est Rhône Alpin,6964,05/05/2017 10:12:00,TGV,05/05/2017 09:54:05,18,18,H-18.0,H-18,,0,,,
Chambéry - Challes-les-Eaux,AG Centre Est Rhône Alpin,9240,05/05/2017 10:15:00,TGV,05/05/2017 09:55:06,20,20,H-20.0,H-20,,0,,,
Toulouse Matabiau,AG Sud-Ouest,871484,05/05/2017 10:15:00,TER,05/05/2017 09:55:10,20,20,H-20.0,H-20,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,867166,05/05/2017 10:15:00,TER,05/05/2017 09:55:10,20,20,H-20.0,H-20,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,414202,05/05/2017 10:15:00,BUS,05/05/2017 09:55:11,20,20,H-20.0,H-20,,0,,,
Nîmes,AG Méditerranée,877509,05/05/2017 09:58:00,TER,05/05/2017 09:55:58,2,2,H-2.0,H-2,,0,,,
Rennes,AG Centre-Ouest,855225,05/05/2017 10:16:00,TER,05/05/2017 09:57:53,18,18,H-18.0,H-18,,0,,,
Chambéry - Challes-les-Eaux,AG Centre Est Rhône Alpin,18505,05/05/2017 10:16:00,TER,05/05/2017 09:58:09,18,18,H-18.0,H-18,,0,,,
Metz Ville,AG Est-Européen,2808,05/05/2017 10:13:00,TGV,05/05/2017 09:58:10,15,15,H-15.0,H-15,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,886812,05/05/2017 09:36:00,TER,05/05/2017 09:58:38,-23,-23,H+23.0,H+23,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,17684,05/05/2017 10:16:00,TER,05/05/2017 09:58:38,17,17,H-17.0,H-17,,0,,,
Paris Gare de Lyon,AG Ile-de-France,9260,05/05/2017 10:03:00,LYRIA,05/05/2017 09:59:03,4,4,H-4.0,H-4,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,109610,05/05/2017 10:19:00,TER,05/05/2017 09:59:04,20,20,H-20.0,H-20,,0,,,
Le Mans,AG Centre-Ouest,17336,05/05/2017 10:19:00,TGV,05/05/2017 09:59:07,20,20,H-20.0,H-20,,0,,,
Lens,AG Manche-Nord,846416,05/05/2017 10:19:00,TER,05/05/2017 09:59:10,20,20,H-20.0,H-20,,0,,,
Rennes,AG Centre-Ouest,854332,05/05/2017 10:19:00,TER,05/05/2017 09:59:14,20,20,H-20.0,H-20,,0,,,
Grenoble,AG Centre Est Rhône Alpin,39530,05/05/2017 11:00:00,BUS,05/05/2017 10:00:04,60,60,H-60.0,H-60,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,873704,05/05/2017 10:15:00,TER,05/05/2017 10:00:04,15,15,H-15.0,H-15,,0,,,
Aéroport Charles de Gaulle 2 TGV,AG Ile-de-France,5202,05/05/2017 10:11:00,TGV,05/05/2017 10:00:06,11,11,H-11.0,H-11,,0,,,
Aéroport Charles de Gaulle 2 TGV,AG Ile-de-France,5065,05/05/2017 10:02:00,TGV,05/05/2017 10:00:06,2,2,H-2.0,H-2,,0,,,
Paris Gare du Nord,AG Ile-de-France,18724,05/05/2017 10:05:00,THALYS,05/05/2017 10:00:08,5,5,H-5.0,H-5,,0,,,
Lille Flandres,AG Manche-Nord,843103,05/05/2017 11:55:00,TER,05/05/2017 10:00:13,115,115,H-115.0,H-115,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,865071,05/05/2017 10:20:00,TER,05/05/2017 10:01:35,18,18,H-18.0,H-18,,0,,,
Nancy,AG Est-Européen,833204,05/05/2017 10:20:00,TER,05/05/2017 10:01:41,18,18,H-18.0,H-18,,0,,,
Montpellier Saint-Roch,AG Méditerranée,9734,05/05/2017 10:22:00,TGV,05/05/2017 10:01:45,20,20,H-20.0,H-20,,0,,,
Toulouse Matabiau,AG Sud-Ouest,872732,05/05/2017 10:21:00,TER,05/05/2017 10:01:45,19,19,H-19.0,H-19,,0,,,
Metz Ville,AG Est-Européen,88834,05/05/2017 10:20:00,TER,05/05/2017 10:02:02,18,18,H-18.0,H-18,,0,,,
Paris Saint-Lazare,AG Ile-de-France,3108,05/05/2017 10:12:00,INTERCITES,05/05/2017 10:02:04,10,10,H-10.0,H-10,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,889423,05/05/2017 11:52:00,TER,05/05/2017 10:02:04,110,110,H-110.0,H-110,,0,,,
Dijon,AG Centre Est Rhône Alpin,891412,05/05/2017 10:17:00,TER,05/05/2017 10:02:07,15,15,H-15.0,H-15,,0,,,
Toulouse Matabiau,AG Sud-Ouest,871609,05/05/2017 10:23:00,TER,05/05/2017 10:03:06,20,20,H-20.0,H-20,,0,,,
Grenoble,AG Centre Est Rhône Alpin,885415,05/05/2017 10:22:00,TER,05/05/2017 10:03:07,19,19,H-19.0,H-19,,0,,,
Strasbourg,AG Est-Européen,830879,05/05/2017 10:23:00,TER,05/05/2017 10:03:08,20,20,H-20.0,H-20,,0,,,
Le Mans,AG Centre-Ouest,5348,05/05/2017 10:23:00,TGV,05/05/2017 10:03:10,20,20,H-20.0,H-20,,0,,,
Metz Ville,AG Est-Européen,88719,05/05/2017 09:14:00,TER,05/05/2017 10:03:23,-49,26,H+49.0,H-26,01:15:00,1,,,
Lille Flandres,AG Manche-Nord,842908,05/05/2017 12:00:00,TER,05/05/2017 10:04:07,116,116,H-116.0,H-116,,0,,,
Lille Flandres,AG Manche-Nord,19922,05/05/2017 10:51:00,TER,05/05/2017 10:04:07,47,47,H-47.0,H-47,,0,,,
Lille Flandres,AG Manche-Nord,844824,05/05/2017 11:59:00,TER,05/05/2017 10:04:07,115,115,H-115.0,H-115,,0,,,
Le Mans,AG Centre-Ouest,13031,05/05/2017 10:23:00,INTERCITES,05/05/2017 10:04:11,19,19,H-19.0,H-19,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,886864,05/05/2017 10:06:00,TER,05/05/2017 10:04:21,2,2,H-2.0,H-2,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,17912,05/05/2017 10:10:00,TER,05/05/2017 10:04:51,5,5,H-5.0,H-5,,0,,,
Nancy,AG Est-Européen,835627,05/05/2017 10:25:00,TER,05/05/2017 10:05:14,20,20,H-20.0,H-20,,0,,,
Rennes,AG Centre-Ouest,8053,05/05/2017 10:25:00,TGV,05/05/2017 10:05:39,19,19,H-19.0,H-19,,0,,,
Le Mans,AG Centre-Ouest,5340,05/05/2017 10:27:00,TGV,05/05/2017 10:05:42,21,21,H-21.0,H-21,,0,,,
Nîmes,AG Méditerranée,9896,05/05/2017 10:24:00,TGV,05/05/2017 10:05:57,18,18,H-18.0,H-18,,0,,,
Paris Gare de Lyon,AG Ile-de-France,891018,05/05/2017 10:11:00,TER,05/05/2017 10:06:07,5,5,H-5.0,H-5,,0,,,
Paris Montparnasse,AG Ile-de-France,8818,05/05/2017 10:16:00,TGV,05/05/2017 10:06:10,10,10,H-10.0,H-10,,0,,,
Strasbourg,AG Est-Européen,830525,05/05/2017 10:25:00,TER,05/05/2017 10:06:11,19,19,H-19.0,H-19,,0,,,
Lille Flandres,AG Manche-Nord,844922,05/05/2017 12:14:00,TER,05/05/2017 10:06:38,127,127,H-127.0,H-127,,0,,,
Nice,AG Méditerranée,86016,05/05/2017 10:27:00,TER,05/05/2017 10:07:09,20,20,H-20.0,H-20,,0,,,
Dijon,AG Centre Est Rhône Alpin,9264,05/05/2017 10:23:00,TGV,05/05/2017 10:07:10,16,16,H-16.0,H-16,,0,,,
Dijon,AG Centre Est Rhône Alpin,17802,05/05/2017 10:22:00,TER,05/05/2017 10:07:10,15,15,H-15.0,H-15,,0,,,
Strasbourg,AG Est-Européen,831815,05/05/2017 10:27:00,TER,05/05/2017 10:07:11,20,20,H-20.0,H-20,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,54703,05/05/2017 10:27:00,CAR,05/05/2017 10:07:11,20,20,H-20.0,H-20,,0,,,
Paris Gare du Nord,AG Ile-de-France,9004,05/05/2017 10:17:00,EUROSTAR,05/05/2017 10:07:12,10,10,H-10.0,H-10,,0,,,
Lille Flandres,AG Manche-Nord,842216,05/05/2017 12:24:00,TER,05/05/2017 10:07:39,136,136,H-136.0,H-136,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,5366,05/05/2017 10:26:00,TGV,05/05/2017 10:08:04,18,18,H-18.0,H-18,,0,,,
Metz Ville,AG Est-Européen,837529,05/05/2017 10:28:00,TER,05/05/2017 10:08:07,20,20,H-20.0,H-20,,0,,,
Lille Europe,AG Manche-Nord,10507,05/05/2017 10:17:00,TGV,05/05/2017 10:08:58,8,8,H-8.0,H-8,,0,,,
Tours,AG Centre-Ouest,105410,05/05/2017 10:29:00,TER,05/05/2017 10:09:04,20,20,H-20.0,H-20,,0,,,
Nancy,AG Est-Européen,835082,05/05/2017 10:29:00,TER,05/05/2017 10:09:37,19,19,H-19.0,H-19,,0,,,
Nantes,AG Centre-Ouest,859605,05/05/2017 10:29:00,TER,05/05/2017 10:09:52,19,19,H-19.0,H-19,,0,,,
Chambéry - Challes-les-Eaux,AG Centre Est Rhône Alpin,17564,05/05/2017 10:19:00,TER,05/05/2017 10:09:52,9,9,H-9.0,H-9,,0,,,
Paris Gare du Nord,AG Ile-de-France,7536,05/05/2017 10:19:00,TGV,05/05/2017 10:10:04,9,9,H-9.0,H-9,,0,,,
Lille Flandres,AG Manche-Nord,841818,05/05/2017 12:25:00,TER,05/05/2017 10:10:11,135,135,H-135.0,H-135,,0,,,
Paris Gare de Lyon,AG Ile-de-France,6608,05/05/2017 10:15:00,TGV,05/05/2017 10:10:31,4,4,H-4.0,H-4,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,8403,05/05/2017 10:30:00,TGV,05/05/2017 10:11:03,19,19,H-19.0,H-19,,0,,,
Poitiers,AG Sud-Ouest,8471,05/05/2017 10:31:00,TGV,05/05/2017 10:11:08,20,20,H-20.0,H-20,,0,,,
Saint-Étienne Châteaucreux,AG Centre Est Rhône Alpin,886214,05/05/2017 10:26:00,TER,05/05/2017 10:11:10,15,25,H-15.0,H-25,10:00:00,1,,,
Toulouse Matabiau,AG Sud-Ouest,871203,05/05/2017 10:31:00,TER,05/05/2017 10:11:12,20,20,H-20.0,H-20,,0,,,
Lille Flandres,AG Manche-Nord,843105,05/05/2017 12:25:00,TER,05/05/2017 10:11:43,133,133,H-133.0,H-133,,0,,,
Saint-Étienne Châteaucreux,AG Centre Est Rhône Alpin,886714,05/05/2017 10:40:00,TER,05/05/2017 10:12:10,28,28,H-28.0,H-28,,0,,,
Nice,AG Méditerranée,86021,05/05/2017 10:31:00,TER,05/05/2017 10:12:23,19,19,H-19.0,H-19,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,5951,05/05/2017 10:33:00,INTERCITES,05/05/2017 10:13:06,20,20,H-20.0,H-20,,0,,,
Nancy,AG Est-Européen,837532,05/05/2017 10:32:00,TER,05/05/2017 10:13:29,19,19,H-19.0,H-19,,0,,,
Metz Ville,AG Est-Européen,88721,05/05/2017 09:27:00,TER,05/05/2017 10:13:51,-47,28,H+47.0,H-28,01:15:00,1,,,
Strasbourg,AG Est-Européen,832302,05/05/2017 10:34:00,TER,05/05/2017 10:14:07,20,20,H-20.0,H-20,,0,,,
Paris Est,AG Ile-de-France,2660,05/05/2017 10:20:00,TGV,05/05/2017 10:14:29,6,6,H-6.0,H-6,,0,,,
Paris Gare de Lyon,AG Ile-de-France,6904,05/05/2017 10:19:00,TGV,05/05/2017 10:14:33,4,4,H-4.0,H-4,,0,,,
Paris Austerlitz,AG Ile-de-France,14050,05/05/2017 10:34:00,INTERCITES,05/05/2017 10:15:06,19,19,H-19.0,H-19,,0,,,
Rennes,AG Centre-Ouest,8720,05/05/2017 10:29:00,TGV,05/05/2017 10:15:27,14,14,H-14.0,H-14,,0,,,
Rennes,AG Centre-Ouest,8620,05/05/2017 10:25:00,TGV,05/05/2017 10:15:27,10,10,H-10.0,H-10,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,886268,05/05/2017 11:58:00,TER,05/05/2017 10:15:36,102,102,H-102.0,H-102,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,886814,05/05/2017 10:36:00,TER,05/05/2017 10:15:38,20,20,H-20.0,H-20,,0,,,
Lille Europe,AG Manche-Nord,9114,05/05/2017 10:26:00,EUROSTAR,05/05/2017 10:16:03,10,10,H-10.0,H-10,,0,,,
Lille Europe,AG Manche-Nord,9994,05/05/2017 09:53:00,THALYS,05/05/2017 10:16:03,-23,-23,H+23.0,H+23,,0,,,
Toulouse Matabiau,AG Sud-Ouest,870306,05/05/2017 10:36:00,TER,05/05/2017 10:16:25,20,20,H-20.0,H-20,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,893905,05/05/2017 12:05:00,TER,05/05/2017 10:16:28,109,109,H-109.0,H-109,,0,,,
Marseille Saint-Charles,AG Méditerranée,881614,05/05/2017 10:28:00,TER,05/05/2017 10:16:56,11,11,H-11.0,H-11,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,6609,05/05/2017 12:09:00,TGV,05/05/2017 10:17:49,111,111,H-111.0,H-111,,0,,,
Paris Montparnasse,AG Ile-de-France,8060,05/05/2017 10:28:00,TGV,05/05/2017 10:18:09,10,10,H-10.0,H-10,,0,,,
Paris Austerlitz,AG Ile-de-France,3606,05/05/2017 10:18:00,INTERCITES,05/05/2017 10:18:09,0,20,H+0.0,H-20,00:20:00,1,,,
Grenoble,AG Centre Est Rhône Alpin,17611,05/05/2017 10:38:00,TER,05/05/2017 10:18:11,20,20,H-20.0,H-20,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,874004,05/05/2017 10:38:00,TER,05/05/2017 10:18:11,20,20,H-20.0,H-20,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,860705,05/05/2017 10:38:00,TER,05/05/2017 10:18:12,20,20,H-20.0,H-20,,0,,,
Marseille Saint-Charles,AG Méditerranée,880131,05/05/2017 10:23:00,TER,05/05/2017 10:18:47,4,4,H-4.0,H-4,,0,,,
Chambéry - Challes-les-Eaux,AG Centre Est Rhône Alpin,883865,05/05/2017 10:37:00,TER,05/05/2017 10:19:02,18,18,H-18.0,H-18,,0,,,
Nancy,AG Est-Européen,836254,05/05/2017 10:39:00,TER,05/05/2017 10:19:03,20,20,H-20.0,H-20,,0,,,
Paris Gare de Lyon,AG Ile-de-France,6106,05/05/2017 10:23:00,TGV,05/05/2017 10:19:06,4,4,H-4.0,H-4,,0,,,
Lyon Saint-Exupéry TGV,AG Centre Est Rhône Alpin,16204,05/05/2017 11:23:00,TGV,05/05/2017 10:19:11,64,64,H-64.0,H-64,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,17706,05/05/2017 10:40:00,TER,05/05/2017 10:19:11,21,21,H-21.0,H-21,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,17751,05/05/2017 10:44:00,TER,05/05/2017 10:19:11,25,25,H-25.0,H-25,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,17614,05/05/2017 10:46:00,TER,05/05/2017 10:19:21,27,27,H-27.0,H-27,,0,,,
